applied_profile,category,cleanup_status,context_signal_summary,cpu_limit_m,cpu_request_m,cpu_request_to_peak_ratio,dataset_size_hint_gb,environment_id,error_message,excluded_from_comparative_summary,exclusion_reason,exit_code,exit_reason,expected_acceptable_profiles,expected_pressure_type,expected_recommender_profiles,git_commit,input_intent,kubernetes_evidence,memory_limit_mi,memory_request_mi,memory_request_to_peak_ratio,method,missing_peak_cpu,missing_peak_memory,missing_pending_time,missing_restart_count,oom_killed,peak_cpu_m,peak_memory_mi,pod_pending_duration_seconds,policy_warnings,profile_delta,random_seed,recommendation_outcome,recommendation_reasons,recommended_profile,repeat_index,resource_measurement_source,restart_or_respawn_count,run_id,schema_version,success,supporting_log_paths,time_to_success_seconds,timeout,timestamp,workload_id,workload_runtime_seconds
medium,data_processing,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""read_csv"",""csv""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.8,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_tabular,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Read a medium CSV with pandas and clean columns before analysis.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607192101,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, read_csv, csv""]",medium,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r00/data_pandas_read_transform/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r00/data_pandas_read_transform/workload_stderr.txt""]",0.010107,False,2026-07-19T14:04:35Z,data_pandas_read_transform,0.010107
medium,data_processing,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""read_csv"",""csv""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.8,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_tabular,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Read a medium CSV with pandas and clean columns before analysis.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607192102,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, read_csv, csv""]",medium,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r01/data_pandas_read_transform/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r01/data_pandas_read_transform/workload_stderr.txt""]",0.010826,False,2026-07-19T14:04:35Z,data_pandas_read_transform,0.010826
medium,data_processing,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""read_csv"",""csv""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.8,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_tabular,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Read a medium CSV with pandas and clean columns before analysis.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607192103,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, read_csv, csv""]",medium,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r02/data_pandas_read_transform/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r02/data_pandas_read_transform/workload_stderr.txt""]",0.010407,False,2026-07-19T14:04:35Z,data_pandas_read_transform,0.010407
medium,data_processing,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""read_csv"",""csv""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.8,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_tabular,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Read a medium CSV with pandas and clean columns before analysis.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607192104,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, read_csv, csv""]",medium,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r03/data_pandas_read_transform/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r03/data_pandas_read_transform/workload_stderr.txt""]",0.010086,False,2026-07-19T14:04:35Z,data_pandas_read_transform,0.010086
medium,data_processing,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""read_csv"",""csv""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.8,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_tabular,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Read a medium CSV with pandas and clean columns before analysis.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607192105,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, read_csv, csv""]",medium,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r04/data_pandas_read_transform/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-data_pandas_read_transform-r04/data_pandas_read_transform/workload_stderr.txt""]",0.010251,False,2026-07-19T14:04:35Z,data_pandas_read_transform,0.010251
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,static_manual,True,False,True,False,False,,20,,[],0,202607191101,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r00/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r00/light_basic_python/workload_stderr.txt""]",0.00047,False,2026-07-19T14:04:31Z,light_basic_python,0.00047
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,static_manual,True,False,True,False,False,,20,,[],0,202607191102,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r01/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r01/light_basic_python/workload_stderr.txt""]",0.000629,False,2026-07-19T14:04:32Z,light_basic_python,0.000629
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,static_manual,True,False,True,False,False,,20,,[],0,202607191103,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r02/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r02/light_basic_python/workload_stderr.txt""]",0.000486,False,2026-07-19T14:04:32Z,light_basic_python,0.000486
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,11.619048,static_manual,True,False,True,False,False,,21,,[],0,202607191104,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r03/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r03/light_basic_python/workload_stderr.txt""]",0.000476,False,2026-07-19T14:04:32Z,light_basic_python,0.000476
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,11.619048,static_manual,True,False,True,False,False,,21,,[],0,202607191105,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r04/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-light_basic_python-r04/light_basic_python/workload_stderr.txt""]",0.000516,False,2026-07-19T14:04:32Z,light_basic_python,0.000516
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],0,202607191101,acceptable,"[""basic/light workload context""]",small,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r00/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r00/light_basic_python/workload_stderr.txt""]",0.000465,False,2026-07-19T14:04:32Z,light_basic_python,0.000465
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],0,202607191102,acceptable,"[""basic/light workload context""]",small,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r01/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r01/light_basic_python/workload_stderr.txt""]",0.000614,False,2026-07-19T14:04:32Z,light_basic_python,0.000614
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],0,202607191103,acceptable,"[""basic/light workload context""]",small,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r02/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r02/light_basic_python/workload_stderr.txt""]",0.000467,False,2026-07-19T14:04:32Z,light_basic_python,0.000467
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],0,202607191104,acceptable,"[""basic/light workload context""]",small,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r03/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r03/light_basic_python/workload_stderr.txt""]",0.000536,False,2026-07-19T14:04:32Z,light_basic_python,0.000536
small,light,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.01,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,I just need to run a few basic Python cells and sanity-check calculations.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607191105,acceptable,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r04/light_basic_python/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-light_basic_python-r04/light_basic_python/workload_stderr.txt""]",0.000475,False,2026-07-19T14:04:32Z,light_basic_python,0.000475
